 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
544,aero_1_0714:slice:9,488,562.080,35.648,562.080,35.648,34.316,18.107,156.271,0.742,1.895,0.528,0.891
545,aero_1_0714:slice:9,637,19.539,78.310,19.539,78.310,34.787,23.315,34.363,0.738,1.492,0.670,0.882
546,aero_1_0714:slice:9,1030,438.850,105.008,438.850,105.008,45.697,28.698,6.763,0.706,1.592,0.628,0.905
547,aero_1_0714:slice:9,3225,663.025,142.216,663.025,142.216,69.422,59.149,131.605,0.775,1.174,0.852,0.935
548,aero_1_0714:slice:9,2693,318.985,188.139,318.985,188.139,68.810,49.831,138.111,0.677,1.381,0.724,0.881
549,aero_1_0714:slice:9,19,547.658,161.079,547.658,161.079,5.224,4.631,118.914,0.944,1.128,0.887,0.884
550,aero_1_0714:slice:9,1747,720.551,214.954,720.551,214.954,53.567,41.525,159.987,0.771,1.290,0.775,0.916
551,aero_1_0714:slice:9,4,854.000,214.000,854.000,214.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
552,aero_1_0714:slice:9,11,751.773,222.318,751.773,222.318,3.963,3.534,9.827,0.715,1.122,0.892,0.786
553,aero_1_0714:slice:9,6,527.000,224.500,527.000,224.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
554,aero_1_0714:slice:9,306,174.928,239.052,174.928,239.052,31.519,12.361,177.913,0.639,2.550,0.392,0.897
555,aero_1_0714:slice:9,7,261.214,234.500,261.214,234.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
556,aero_1_0714:slice:9,960,1012.250,263.631,1012.250,263.631,42.332,28.874,84.887,0.669,1.466,0.682,0.918
557,aero_1_0714:slice:9,1273,100.168,267.194,100.168,267.194,47.106,34.408,25.132,0.787,1.369,0.730,0.929
558,aero_1_0714:slice:9,6,568.500,259.000,568.500,259.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
559,aero_1_0714:slice:9,8,181.000,281.500,181.000,281.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
560,aero_1_0714:slice:9,60,842.083,296.583,842.083,296.583,9.515,8.029,142.008,0.708,1.185,0.844,0.774
561,aero_1_0714:slice:9,1416,684.744,329.797,684.744,329.797,47.715,37.785,135.420,0.672,1.263,0.792,0.871
562,aero_1_0714:slice:9,228,445.259,329.219,445.259,329.219,20.431,14.209,163.701,0.830,1.438,0.695,0.898
563,aero_1_0714:slice:9,1693,272.219,348.370,272.219,348.370,48.685,44.277,42.465,0.696,1.100,0.909,0.881
564,aero_1_0714:slice:9,6,611.667,358.667,611.667,358.667,3.140,2.433,135.000,1.000,1.291,0.775,0.800
565,aero_1_0714:slice:9,5,1015.500,372.500,1015.500,372.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
566,aero_1_0714:slice:9,32,337.594,425.875,337.594,425.875,6.817,5.977,102.567,0.885,1.141,0.877,0.877
567,aero_1_0714:slice:9,753,921.679,438.912,921.679,438.912,48.729,19.675,171.763,0.529,2.477,0.404,0.823
568,aero_1_0714:slice:9,4069,175.308,470.866,175.308,470.866,135.653,38.192,154.986,0.383,3.552,0.282,0.815
569,aero_1_0714:slice:9,511,294.036,471.886,294.036,471.886,29.126,22.338,148.774,0.783,1.304,0.767,0.901
570,aero_1_0714:slice:9,21,1.595,480.548,1.595,480.548,6.917,3.866,92.310,0.880,1.789,0.559,0.894
571,aero_1_0714:slice:9,405,684.554,490.226,684.554,490.226,28.876,17.858,144.592,0.760,1.617,0.618,0.902
572,aero_1_0714:slice:9,587,112.311,510.314,112.311,510.314,30.051,24.871,66.536,0.752,1.208,0.828,0.891
573,aero_1_0714:slice:9,509,369.624,514.180,369.624,514.180,31.656,20.473,176.420,0.733,1.546,0.647,0.889
574,aero_1_0714:slice:9,2118,663.885,531.308,663.885,531.308,57.092,47.234,143.139,0.694,1.209,0.827,0.887
575,aero_1_0714:slice:9,12,319.500,514.000,319.500,514.000,4.514,3.385,90.000,1.000,1.333,0.750,1.000
576,aero_1_0714:slice:9,6,978.000,543.500,978.000,543.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
577,aero_1_0714:slice:9,20,860.150,545.750,860.150,545.750,5.498,4.631,141.842,1.000,1.187,0.842,0.909
578,aero_1_0714:slice:9,2505,727.904,572.617,727.904,572.617,69.041,46.197,5.704,0.636,1.494,0.669,0.876
579,aero_1_0714:slice:9,424,214.505,566.585,214.505,566.585,30.454,17.727,8.674,0.739,1.718,0.582,0.875
580,aero_1_0714:slice:9,187,410.548,570.163,410.548,570.163,18.447,12.907,25.184,0.844,1.429,0.700,0.901
581,aero_1_0714:slice:9,4,846.000,565.000,846.000,565.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
582,aero_1_0714:slice:9,112,108.786,596.125,108.786,596.125,13.994,10.190,145.352,0.878,1.373,0.728,0.896
583,aero_1_0714:slice:9,46,1021.957,607.587,1021.957,607.587,11.315,5.176,93.160,0.532,2.186,0.457,0.860
584,aero_1_0714:slice:9,4,708.000,626.000,708.000,626.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
585,aero_1_0714:slice:9,4,521.000,647.000,521.000,647.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
586,aero_1_0714:slice:9,585,648.209,661.789,648.209,661.789,37.682,19.766,165.985,0.684,1.906,0.525,0.895
587,aero_1_0714:slice:9,23,512.978,683.587,512.978,683.587,7.060,4.148,147.154,1.000,1.702,0.588,0.902
588,aero_1_0714:slice:9,2506,897.849,740.319,897.849,740.319,63.710,50.082,145.631,0.732,1.272,0.786,0.917
589,aero_1_0714:slice:9,6,30.333,746.667,30.333,746.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
590,aero_1_0714:slice:9,10,218.600,772.600,218.600,772.600,4.480,2.842,82.312,0.806,1.577,0.634,0.800
591,aero_1_0714:slice:9,478,18.655,787.282,18.655,787.282,32.934,18.480,67.285,0.638,1.782,0.561,0.815
592,aero_1_0714:slice:9,568,989.040,783.451,989.040,783.451,32.014,22.590,10.157,0.740,1.417,0.706,0.902
593,aero_1_0714:slice:9,24,818.000,787.000,818.000,787.000,7.463,4.095,169.276,0.860,1.823,0.549,0.889
594,aero_1_0714:slice:9,489,193.758,814.522,193.758,814.522,28.378,21.940,9.317,0.753,1.293,0.773,0.899
595,aero_1_0714:slice:9,6,960.667,807.667,960.667,807.667,3.140,2.433,135.000,1.000,1.291,0.775,0.800
596,aero_1_0714:slice:9,3441,857.394,849.828,857.394,849.828,74.227,59.025,135.527,0.588,1.258,0.795,0.854
597,aero_1_0714:slice:9,4,68.500,835.250,68.500,835.250,2.734,1.863,0.000,1.000,1.468,0.681,0.800
598,aero_1_0714:slice:9,3872,160.007,873.427,160.007,873.427,77.487,63.623,8.195,0.694,1.218,0.821,0.910
599,aero_1_0714:slice:9,2489,593.808,884.960,593.808,884.960,59.669,53.111,132.187,0.783,1.123,0.890,0.934
600,aero_1_0714:slice:9,1185,396.179,925.876,396.179,925.876,45.712,33.006,145.207,0.663,1.385,0.722,0.873
601,aero_1_0714:slice:9,1450,788.092,931.037,788.092,931.037,49.979,36.940,130.809,0.648,1.353,0.739,0.871
602,aero_1_0714:slice:9,342,107.988,931.243,107.988,931.243,23.753,18.333,154.657,0.852,1.296,0.772,0.924
603,aero_1_0714:slice:9,4,856.000,925.000,856.000,925.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
604,aero_1_0714:slice:9,16,665.250,966.875,665.250,966.875,4.841,4.208,165.128,1.000,1.150,0.869,0.889
605,aero_1_0714:slice:9,196,53.857,987.561,53.857,987.561,19.690,12.674,147.813,0.846,1.554,0.644,0.916
606,aero_1_0714:slice:9,35,456.614,992.557,456.614,992.557,8.758,5.088,143.395,0.897,1.721,0.581,0.886
607,aero_1_0714:slice:9,720,16.789,1014.096,16.789,1014.096,41.505,22.087,166.546,0.642,1.879,0.532,0.929
608,aero_1_0714:slice:9,37,655.905,1022.932,655.905,1022.932,19.787,2.381,1.135,0.245,8.311,0.120,0.649
609,aero_1_0714:slice:10,62,80.097,2.016,80.097,2.016,15.933,4.954,1.123,0.552,3.216,0.311,0.912
610,aero_1_0714:slice:10,1307,815.284,25.581,815.284,25.581,46.846,35.523,160.785,0.808,1.319,0.758,0.948
611,aero_1_0714:slice:10,498,562.819,35.610,562.819,35.610,34.092,18.599,150.932,0.740,1.833,0.546,0.886
612,aero_1_0714:slice:10,634,20.412,78.648,20.412,78.648,35.813,22.540,27.515,0.727,1.589,0.629,0.880
613,aero_1_0714:slice:10,1026,439.766,105.535,439.766,105.535,46.391,28.159,2.301,0.733,1.647,0.607,0.915
614,aero_1_0714:slice:10,3219,664.384,142.353,664.384,142.353,68.590,59.754,127.864,0.779,1.148,0.871,0.933
615,aero_1_0714:slice:10,2702,320.283,188.152,320.283,188.152,67.929,50.646,135.288,0.677,1.341,0.746,0.879
616,aero_1_0714:slice:10,19,548.237,161.132,548.237,161.132,5.184,4.666,17.496,1.000,1.111,0.900,0.884
617,aero_1_0714:slice:10,1761,722.209,215.231,722.209,215.231,53.885,41.610,159.984,0.646,1.295,0.772,0.906
618,aero_1_0714:slice:10,5,854.100,213.700,854.100,213.700,3.144,2.025,71.565,1.000,1.553,0.644,0.909
619,aero_1_0714:slice:10,6,527.000,224.500,527.000,224.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
620,aero_1_0714:slice:10,305,175.198,239.280,175.198,239.280,31.275,12.417,170.407,0.610,2.519,0.397,0.871
621,aero_1_0714:slice:10,6,261.000,234.500,261.000,234.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
622,aero_1_0714:slice:10,893,1012.751,264.108,1012.751,264.108,40.615,27.995,85.215,0.664,1.451,0.689,0.919
623,aero_1_0714:slice:10,1277,101.387,267.542,101.387,267.542,48.513,33.516,20.194,0.759,1.447,0.691,0.925
624,aero_1_0714:slice:10,7,568.500,258.786,568.500,258.786,3.086,2.888,0.000,1.000,1.069,0.936,0.875
625,aero_1_0714:slice:10,8,181.000,281.500,181.000,281.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
626,aero_1_0714:slice:10,64,841.828,296.281,841.828,296.281,9.265,8.795,168.322,0.767,1.054,0.949,0.815
627,aero_1_0714:slice:10,1422,685.961,329.703,685.961,329.703,46.790,38.695,131.618,0.704,1.209,0.827,0.886
628,aero_1_0714:slice:10,232,446.108,329.315,446.108,329.315,20.099,14.697,159.828,0.828,1.368,0.731,0.901
629,aero_1_0714:slice:10,1694,273.508,348.544,273.508,348.544,49.669,43.425,35.906,0.693,1.144,0.874,0.885
630,aero_1_0714:slice:10,7,612.214,358.500,612.214,358.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
631,aero_1_0714:slice:10,5,1015.500,372.500,1015.500,372.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
632,aero_1_0714:slice:10,30,338.133,426.233,338.133,426.233,6.884,5.549,49.371,1.000,1.241,0.806,0.923
633,aero_1_0714:slice:10,760,922.184,438.870,922.184,438.870,48.443,19.975,167.469,0.545,2.425,0.412,0.813
634,aero_1_0714:slice:10,4071,176.514,471.017,176.514,471.017,135.008,38.393,154.820,0.397,3.516,0.284,0.812
635,aero_1_0714:slice:10,520,295.088,471.854,295.088,471.854,28.328,23.372,146.201,0.849,1.212,0.825,0.906
636,aero_1_0714:slice:10,22,1.773,480.273,1.773,480.273,6.505,4.306,85.776,0.922,1.511,0.662,0.898
637,aero_1_0714:slice:10,407,685.527,490.016,685.527,490.016,27.682,18.720,138.933,0.729,1.479,0.676,0.887
638,aero_1_0714:slice:10,586,113.618,510.483,113.618,510.483,30.971,24.091,51.284,0.776,1.286,0.778,0.913
639,aero_1_0714:slice:10,510,370.476,514.396,370.476,514.396,31.788,20.428,173.542,0.727,1.556,0.643,0.893
640,aero_1_0714:slice:10,2120,665.070,531.500,665.070,531.500,56.265,47.974,140.458,0.681,1.173,0.853,0.887
641,aero_1_0714:slice:10,14,319.786,513.929,319.786,513.929,5.278,3.377,30.525,0.911,1.563,0.640,0.848
642,aero_1_0714:slice:10,6,978.000,543.500,978.000,543.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
643,aero_1_0714:slice:10,23,860.109,545.848,860.109,545.848,5.993,4.886,166.534,1.000,1.227,0.815,0.902
644,aero_1_0714:slice:10,2501,729.336,573.134,729.336,573.134,69.644,45.724,3.408,0.642,1.523,0.657,0.883
645,aero_1_0714:slice:10,424,215.177,566.983,215.177,566.983,31.056,17.383,2.851,0.715,1.787,0.560,0.885
646,aero_1_0714:slice:10,190,411.179,570.568,411.179,570.568,19.760,12.243,13.915,0.813,1.614,0.620,0.892
647,aero_1_0714:slice:10,4,846.000,565.000,846.000,565.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
648,aero_1_0714:slice:10,114,109.281,596.035,109.281,596.035,13.076,11.101,136.857,0.824,1.178,0.849,0.860
649,aero_1_0714:slice:10,23,1022.500,606.370,1022.500,606.370,7.869,3.721,94.234,0.636,2.115,0.473,0.836
650,aero_1_0714:slice:10,4,708.000,626.000,708.000,626.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
651,aero_1_0714:slice:10,4,521.000,647.000,521.000,647.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
652,aero_1_0714:slice:10,587,648.813,661.737,648.813,661.737,37.133,20.127,161.658,0.698,1.845,0.542,0.893
653,aero_1_0714:slice:10,21,513.357,683.643,513.357,683.643,6.118,4.370,135.000,1.000,1.400,0.714,0.933
654,aero_1_0714:slice:10,2508,899.092,740.389,899.092,740.389,63.005,50.683,144.337,0.735,1.243,0.804,0.913
655,aero_1_0714:slice:10,5,30.500,746.500,30.500,746.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
656,aero_1_0714:slice:10,474,19.696,787.426,19.696,787.426,33.719,17.898,57.176,0.607,1.884,0.531,0.812
657,aero_1_0714:slice:10,9,219.056,772.611,219.056,772.611,4.563,2.511,26.565,1.000,1.817,0.550,0.857
658,aero_1_0714:slice:10,572,990.030,783.788,990.030,783.788,33.036,22.046,5.667,0.724,1.499,0.667,0.892
659,aero_1_0714:slice:10,24,818.417,787.250,818.417,787.250,7.142,4.279,152.150,0.860,1.669,0.599,0.842
660,aero_1_0714:slice:10,485,194.745,814.739,194.745,814.739,29.087,21.230,7.160,0.757,1.370,0.730,0.887
661,aero_1_0714:slice:10,6,960.667,807.667,960.667,807.667,3.140,2.433,135.000,1.000,1.291,0.775,0.800
662,aero_1_0714:slice:10,3440,858.695,850.052,858.695,850.052,73.202,59.833,133.341,0.586,1.223,0.817,0.852
663,aero_1_0714:slice:10,3879,161.223,873.742,161.223,873.742,77.805,63.478,7.369,0.697,1.226,0.816,0.907
664,aero_1_0714:slice:10,2482,595.257,885.309,595.257,885.309,58.533,53.990,129.355,0.803,1.084,0.922,0.944
665,aero_1_0714:slice:10,1172,397.170,925.838,397.170,925.838,44.971,33.182,142.458,0.645,1.355,0.738,0.869
666,aero_1_0714:slice:10,1444,789.185,931.188,789.185,931.188,48.935,37.572,126.984,0.650,1.302,0.768,0.867
667,aero_1_0714:slice:10,339,109.063,931.355,109.063,931.355,22.973,18.789,156.222,0.865,1.223,0.818,0.924
668,aero_1_0714:slice:10,4,856.000,925.000,856.000,925.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
669,aero_1_0714:slice:10,15,665.433,967.100,665.433,967.100,4.973,3.841,170.538,1.000,1.295,0.772,0.857
670,aero_1_0714:slice:10,195,54.685,987.546,54.685,987.546,18.735,13.253,137.711,0.869,1.414,0.707,0.920
671,aero_1_0714:slice:10,30,457.133,992.400,457.133,992.400,7.459,5.121,129.063,1.000,1.457,0.686,0.882
672,aero_1_0714:slice:10,741,16.947,1013.894,16.947,1013.894,41.784,22.580,165.318,0.711,1.850,0.540,0.948
673,aero_1_0714:slice:10,33,657.500,1023.076,657.500,1023.076,19.896,2.112,179.422,0.207,9.421,0.106,0.647
674,aero_1_0714:slice:11,64,80.891,2.016,80.891,2.016,16.425,4.961,0.627,0.493,3.311,0.302,0.895
675,aero_1_0714:slice:11,1302,816.254,25.678,816.254,25.678,46.606,35.570,158.820,0.821,1.310,0.763,0.942
676,aero_1_0714:slice:11,494,563.733,35.626,563.733,35.626,33.475,18.790,144.838,0.743,1.782,0.561,0.889
677,aero_1_0714:slice:11,636,21.506,78.903,21.506,78.903,36.894,21.949,20.786,0.713,1.681,0.595,0.865
678,aero_1_0714:slice:11,1023,440.803,105.868,440.803,105.868,46.782,27.843,178.443,0.707,1.680,0.595,0.904
679,aero_1_0714:slice:11,3212,665.763,142.517,665.763,142.517,67.768,60.348,124.030,0.748,1.123,0.891,0.931
680,aero_1_0714:slice:11,2710,321.750,188.298,321.750,188.298,67.093,51.428,131.707,0.681,1.305,0.767,0.877
681,aero_1_0714:slice:11,17,548.382,161.206,548.382,161.206,5.079,4.262,170.538,1.000,1.192,0.839,0.919
682,aero_1_0714:slice:11,1769,723.554,215.488,723.554,215.488,53.169,42.362,159.441,0.734,1.255,0.797,0.919
683,aero_1_0714:slice:11,4,854.000,214.000,854.000,214.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
684,aero_1_0714:slice:11,5,526.900,224.300,526.900,224.300,3.144,2.025,71.565,1.000,1.553,0.644,0.909
685,aero_1_0714:slice:11,314,175.500,239.462,175.500,239.462,31.475,12.702,164.269,0.603,2.478,0.404,0.856
686,aero_1_0714:slice:11,7,261.214,234.500,261.214,234.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
687,aero_1_0714:slice:11,828,1013.167,264.646,1013.167,264.646,38.718,27.229,87.107,0.656,1.422,0.703,0.909
688,aero_1_0714:slice:11,1279,102.546,268.050,102.546,268.050,49.622,32.817,16.709,0.729,1.512,0.661,0.921
689,aero_1_0714:slice:11,7,568.500,258.786,568.500,258.786,3.086,2.888,0.000,1.000,1.069,0.936,0.875
690,aero_1_0714:slice:11,7,180.786,281.500,180.786,281.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
691,aero_1_0714:slice:11,66,841.652,296.197,841.652,296.197,9.803,8.573,8.812,0.752,1.144,0.875,0.835
692,aero_1_0714:slice:11,1414,687.240,329.815,687.240,329.815,45.657,39.432,125.861,0.696,1.158,0.864,0.875
693,aero_1_0714:slice:11,229,446.762,329.312,446.762,329.312,19.477,14.970,158.006,0.826,1.301,0.769,0.900
694,aero_1_0714:slice:11,1693,274.746,348.895,274.746,348.895,50.823,42.414,31.602,0.669,1.198,0.835,0.877
695,aero_1_0714:slice:11,7,612.214,358.500,612.214,358.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
696,aero_1_0714:slice:11,5,1015.500,372.500,1015.500,372.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
697,aero_1_0714:slice:11,33,338.288,426.348,338.288,426.348,7.825,5.370,13.458,0.892,1.457,0.686,0.857
698,aero_1_0714:slice:11,763,922.732,439.028,922.732,439.028,48.400,20.072,163.321,0.556,2.411,0.415,0.819
699,aero_1_0714:slice:11,4058,177.816,471.269,177.816,471.269,134.132,38.520,154.768,0.406,3.482,0.287,0.802
700,aero_1_0714:slice:11,517,296.092,472.042,296.092,472.042,27.385,24.037,144.742,0.817,1.139,0.878,0.905
701,aero_1_0714:slice:11,23,2.022,480.283,2.022,480.283,6.494,4.510,82.366,0.878,1.440,0.694,0.852
702,aero_1_0714:slice:11,406,686.429,489.993,686.429,489.993,26.808,19.283,132.366,0.759,1.390,0.719,0.888
703,aero_1_0714:slice:11,577,114.914,510.831,114.914,510.831,32.276,22.761,40.283,0.755,1.418,0.705,0.914
704,aero_1_0714:slice:11,505,371.167,514.654,371.167,514.654,31.762,20.244,170.079,0.741,1.569,0.637,0.888
705,aero_1_0714:slice:11,2114,666.447,531.815,666.447,531.815,55.602,48.408,139.578,0.692,1.149,0.871,0.889
706,aero_1_0714:slice:11,12,319.667,514.417,319.667,514.417,4.911,3.111,9.417,0.967,1.579,0.633,0.889
707,aero_1_0714:slice:11,6,978.000,543.500,978.000,543.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
708,aero_1_0714:slice:11,19,860.342,545.974,860.342,545.974,6.021,4.018,161.565,0.944,1.499,0.667,0.905
709,aero_1_0714:slice:11,2480,730.621,573.725,730.621,573.725,69.865,45.196,1.151,0.649,1.546,0.647,0.881
710,aero_1_0714:slice:11,417,215.855,567.406,215.855,567.406,31.425,16.895,176.856,0.688,1.860,0.538,0.891
711,aero_1_0714:slice:11,4,846.000,565.000,846.000,565.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
712,aero_1_0714:slice:11,179,411.723,570.925,411.723,570.925,20.606,11.061,6.264,0.805,1.863,0.537,0.927
713,aero_1_0714:slice:11,109,109.748,596.271,109.748,596.271,12.160,11.413,117.264,0.844,1.066,0.939,0.869
714,aero_1_0714:slice:11,8,1023.250,604.750,1023.250,604.750,5.666,1.798,94.731,0.539,3.152,0.317,0.800
715,aero_1_0714:slice:11,4,708.000,626.000,708.000,626.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
716,aero_1_0714:slice:11,4,521.000,647.000,521.000,647.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
717,aero_1_0714:slice:11,596,649.676,661.881,649.676,661.881,36.691,20.682,157.024,0.717,1.774,0.564,0.901
718,aero_1_0714:slice:11,21,513.500,683.500,513.500,683.500,5.171,5.171,0.000,1.000,1.000,1.000,0.913
719,aero_1_0714:slice:11,2495,900.301,740.572,900.301,740.572,62.469,50.853,142.868,0.743,1.228,0.814,0.923
720,aero_1_0714:slice:11,5,30.500,746.500,30.500,746.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
721,aero_1_0714:slice:11,471,20.791,787.755,20.791,787.755,34.621,17.322,48.213,0.596,1.999,0.500,0.807
722,aero_1_0714:slice:11,8,219.000,773.000,219.000,773.000,4.514,2.257,0.000,1.000,2.000,0.500,1.000
723,aero_1_0714:slice:11,561,991.044,784.295,991.044,784.295,33.701,21.195,1.745,0.722,1.590,0.629,0.886
724,aero_1_0714:slice:11,23,818.500,787.109,818.500,787.109,6.863,4.267,128.641,1.000,1.608,0.622,0.902
725,aero_1_0714:slice:11,483,195.680,814.898,195.680,814.898,29.602,20.775,4.634,0.744,1.425,0.702,0.885
726,aero_1_0714:slice:11,6,960.667,807.667,960.667,807.667,3.140,2.433,135.000,1.000,1.291,0.775,0.800
727,aero_1_0714:slice:11,3429,860.141,850.174,860.141,850.174,72.205,60.466,129.968,0.590,1.194,0.837,0.859
728,aero_1_0714:slice:11,3869,162.494,874.018,162.494,874.018,77.983,63.170,6.084,0.687,1.234,0.810,0.907
729,aero_1_0714:slice:11,2476,596.775,885.685,596.775,885.685,57.535,54.794,122.535,0.813,1.050,0.952,0.943
730,aero_1_0714:slice:11,1176,398.037,925.765,398.037,925.765,44.287,33.810,139.740,0.655,1.310,0.763,0.869
731,aero_1_0714:slice:11,1444,790.322,931.027,790.322,931.027,48.149,38.185,122.464,0.656,1.261,0.793,0.868
732,aero_1_0714:slice:11,335,109.933,931.473,109.933,931.473,22.124,19.279,155.189,0.875,1.148,0.871,0.925
733,aero_1_0714:slice:11,4,856.000,925.000,856.000,925.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
734,aero_1_0714:slice:11,14,665.429,966.929,665.429,966.929,4.701,3.792,159.276,0.993,1.240,0.807,0.824
735,aero_1_0714:slice:11,190,55.447,987.426,55.447,987.426,17.619,13.731,127.445,0.828,1.283,0.779,0.909
736,aero_1_0714:slice:11,29,457.500,992.500,457.500,992.500,7.326,5.040,98.872,0.977,1.454,0.688,0.906
737,aero_1_0714:slice:11,760,17.146,1013.664,17.146,1013.664,41.784,23.159,164.340,0.702,1.804,0.554,0.939
738,aero_1_0714:slice:11,19,653.500,1023.026,653.500,1023.026,9.896,2.445,2.610,0.356,4.048,0.247,0.731
739,aero_1_0714:slice:11,11,665.500,1023.500,665.500,1023.500,12.412,1.128,0.000,0.279,11.000,0.091,1.000
740,aero_1_0714:slice:12,65,82.038,2.038,82.038,2.038,16.516,5.011,179.679,0.522,3.296,0.303,0.909
741,aero_1_0714:slice:12,1305,817.277,25.908,817.277,25.908,46.263,35.916,156.806,0.857,1.288,0.776,0.949
742,aero_1_0714:slice:12,500,564.498,35.528,564.498,35.528,32.606,19.524,139.152,0.776,1.670,0.599,0.909
743,aero_1_0714:slice:12,638,22.270,79.257,22.270,79.257,38.279,21.221,15.092,0.703,1.804,0.554,0.867
744,aero_1_0714:slice:12,1023,441.824,106.342,441.824,106.342,46.992,27.718,174.808,0.722,1.695,0.590,0.908
745,aero_1_0714:slice:12,3213,667.190,142.836,667.190,142.836,66.817,61.225,119.561,0.754,1.091,0.916,0.936
746,aero_1_0714:slice:12,2715,323.132,188.571,323.132,188.571,66.214,52.207,128.973,0.696,1.268,0.788,0.880
747,aero_1_0714:slice:12,19,548.605,161.500,548.605,161.500,5.158,4.690,0.000,1.000,1.100,0.909,0.864
748,aero_1_0714:slice:12,1758,724.650,215.724,724.650,215.724,52.472,42.658,159.733,0.753,1.230,0.813,0.926
749,aero_1_0714:slice:12,5,854.100,213.700,854.100,213.700,3.144,2.025,71.565,1.000,1.553,0.644,0.909
750,aero_1_0714:slice:12,6,527.000,224.500,527.000,224.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
751,aero_1_0714:slice:12,312,175.920,239.554,175.920,239.554,30.743,12.922,157.821,0.634,2.379,0.420,0.864
752,aero_1_0714:slice:12,7,260.786,234.500,260.786,234.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
753,aero_1_0714:slice:12,772,1013.518,265.367,1013.518,265.367,37.263,26.378,90.269,0.646,1.413,0.708,0.905
754,aero_1_0714:slice:12,1265,103.826,268.565,103.826,268.565,50.299,32.021,12.565,0.741,1.571,0.637,0.926
755,aero_1_0714:slice:12,7,568.500,258.786,568.500,258.786,3.086,2.888,0.000,1.000,1.069,0.936,0.875
756,aero_1_0714:slice:12,7,180.786,281.500,180.786,281.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
757,aero_1_0714:slice:12,65,841.408,296.285,841.408,296.285,9.715,8.519,7.859,0.808,1.140,0.877,0.839
758,aero_1_0714:slice:12,1411,688.541,330.076,688.541,330.076,44.779,40.120,120.846,0.675,1.116,0.896,0.874
759,aero_1_0714:slice:12,228,447.526,329.535,447.526,329.535,18.989,15.288,159.786,0.807,1.242,0.805,0.912
760,aero_1_0714:slice:12,1680,276.081,349.402,276.081,349.402,51.389,41.625,28.043,0.675,1.235,0.810,0.879
761,aero_1_0714:slice:12,6,612.000,358.500,612.000,358.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
762,aero_1_0714:slice:12,5,1015.500,372.500,1015.500,372.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
763,aero_1_0714:slice:12,33,338.409,426.470,338.409,426.470,8.160,5.149,4.042,0.913,1.585,0.631,0.917
764,aero_1_0714:slice:12,768,923.451,438.926,923.451,438.926,48.043,20.354,159.627,0.554,2.360,0.424,0.815
765,aero_1_0714:slice:12,4064,179.069,471.370,179.069,471.370,133.254,38.831,154.661,0.406,3.432,0.291,0.801
766,aero_1_0714:slice:12,512,297.215,472.203,297.215,472.203,26.534,24.569,155.989,0.780,1.080,0.926,0.893
767,aero_1_0714:slice:12,407,687.714,490.026,687.714,490.026,25.657,20.198,122.625,0.777,1.270,0.787,0.890
768,aero_1_0714:slice:12,25,2.220,480.740,2.220,480.740,6.195,5.138,66.361,0.981,1.206,0.829,0.926
769,aero_1_0714:slice:12,577,116.235,511.197,116.235,511.197,33.769,21.755,30.824,0.718,1.552,0.644,0.895
770,aero_1_0714:slice:12,507,372.052,515.042,372.052,515.042,31.589,20.435,166.983,0.771,1.546,0.647,0.913
